customer_id,probability
63f69b2c-8b1c-4740-b78d-52ed9a4515ac,0.00028929867595801884
0e961183-8c15-4470-9a5e-07a1bd207661,0.0002277721856761256
d8edaae6-4368-44e0-941e-8328f203e64e,0.0007227479732313246
c8f8b835-5647-4506-bf15-49105d8af30b,0.0031037559564895604
29b7e418-f057-44fc-8d5c-50015b5a5856,0.011336994517882911
575cebe3-2807-4dcb-8047-cf4ca9476a4d,3.1357365575309052e-18
320f1544-064f-4568-a5f0-4ed54e91483a,0.10913873494331122
d483d718-eace-4685-ace2-c0579911f196,0.00013742022341414704
680194d7-598d-45f1-97b9-d1adf0fced8e,0.001575728396420032
d67ded0b-7794-42a8-9c4f-9579e9f88830,0.0031991621593894237
1ac77955-5cda-499a-a9c7-86bd81bf98f8,0.0022700291185743086
b4db28d7-4188-4d25-b52b-54d7dae2c595,0.00011385991901469926
4c3d01d5-c3b7-4577-a169-1198894ae461,0.0023569008008911562
d68c5e67-da3c-41f8-8473-b45842e401b5,0.07791789841699545
454ac350-12c9-4db5-b1cd-930035b50f10,0.005994074806107859
74c73bef-ceaa-43fa-93da-d5eb5b5c69f5,0.0012918866466994675
c8309dc8-4c77-42b1-8adb-240bd6907a95,0.0005071251687536466
0675c0c8-5b2f-4560-bd48-88e0693804d4,0.0002991591388194945
511785c3-782e-46df-b5c9-15f9c8f570dc,0.0019018965161543748
7a225c97-100e-4eb8-b431-2c45013d3dbe,1.1080863702522283e-07
4b697f06-5c68-443a-a09b-cb5023e3b3aa,1.02673302421618e-05
b4954376-7407-4dd5-b801-d3d9c95797f3,0.000938196939106538
7c28b250-0e91-4e2f-bac7-cd33957de446,0.0023974141393003686
20c8d24e-a24f-4d5e-9b2b-8f54e2ad5e75,0.003166021257103701
5b193c96-aa51-426c-b609-476feae93075,0.00032239561564471604
bd953c45-b669-4c3a-9897-081dcd1ae22b,0.007214432475146864
adc8c99d-2d3f-401a-8b8f-24d43f34ee70,2.908170188831241e-05
e107698f-869a-4b69-a544-89949cc29485,0.0010146996780771458
919175d3-b520-4b45-99bc-4b63952ad559,0.0019902590356293366
5fefaf02-2148-424f-b01e-e888853e9d7a,9.743312357968651e-05
22861eed-aea4-4b15-83a7-71f1609ca1af,7.671475920592843e-05
fabb51c9-591b-405d-8239-8ac751e2c490,8.081088282211666e-07
848321df-9641-499a-b2a5-afb0a57bc473,0.006939341956120312
4dff503f-bfa3-4146-8835-46124c467cef,0.0003137236765767053
90f2027a-27e0-4af6-86e2-4052b25ff98e,0.001635172329099692
01f9e32d-1070-4e42-a267-65e412c04700,0.003342164234189776
17ab22f2-dd9e-48b4-8c52-48aff3105622,0.0009221633151278217
b8d8461a-85b3-4d7e-9eca-0cb90af9a81d,0.002420153891330887
82a2f8ba-b359-4e05-9b3f-e6665073a8ae,0.002257117038606488
d2ecf7aa-f0eb-4c0a-b291-c38399bd0dfd,0.0018920421336360224
4b0cabf9-d84b-459a-9954-a2dd963a9d64,0.003692561420098554
db91eca1-8f00-4e05-8c72-32d5fe73330f,0.0034148588087751937
2ceda5a1-1beb-4283-b614-86a65d668b09,0.0004599530616314365
9018b685-3fde-436c-96e4-d560d0f37d84,1.5063778738317577e-05
8eab15aa-3be8-497b-97d7-2a5f42288ccb,0.00015352223658264856
1b12072c-aeaa-41e4-849b-809a813e7451,0.004623912955543071
96a9a2fe-b8a4-4fac-a107-14a9f5bf7715,0.02070105407775301
323d02eb-9c37-4d09-9307-8b95027362b7,0.0004572854540538778
433c8845-3502-42c1-bd7f-58d62f424e4d,2.8994069495325724e-05
55fde8f3-7cc1-4628-ab7f-21340127b974,0.03192272884681103
920a42fe-63ac-40a2-a83d-270051353845,0.0005643043306899282
182e8f6b-7d30-477f-aa8b-7fa1573e351d,0.0018710411278501564
951b606a-6d5f-441c-8774-ed3d47f20523,2.1094385431546212e-05
cfce5519-0c56-48a9-b24e-1047117862b0,0.0011197612739358678
8555d923-4721-4e4e-ad1c-7492c74df27f,0.0019744978763886344
5e0a0258-762e-477b-a911-c5990d231e10,0.006605170056919901
bdd3eadc-69ad-410e-a943-3a2828de95bd,0.014568294315401749
633964e9-e366-48b8-b577-11694a6f3b20,0.022282903983694664
6ff6d122-013d-4ce1-996a-977ce08dea52,0.012988259857140201
67f9c9e6-4536-4635-8abb-b404b9cd3a5b,0.010901331857868601
de5b148c-f4e1-429f-a50e-0c61059d434e,0.0005304291485235687
a7bba8ee-cc41-45ff-bd50-69f54f79ae6c,0.00038554745208593653
06728c00-bdd4-4a22-a8ac-dc1cfa19e486,0.007342705314446366
f9678970-bf68-4975-a5c6-a5ed0ff96e37,0.0001301370883210667
48cb3f3f-f1b4-4d2a-8abc-8bac7ba1fd3e,0.0006847615306187478
eb7bd9b9-42a2-4767-b611-302e4438be36,0.004713041035991197
a094b2b8-ebf2-4e0e-ab8e-3b4435680f62,1.9110463038328417e-06
bbca217c-7e1e-496a-85c2-3f8c36bacddd,0.003424039786713822
e2997050-7dc4-4347-94dd-46c2a7f0a103,0.0003386278349816554
f2f1ea42-d6cb-40b0-8276-4980eadda7b5,0.0015100850255990702
1d3d1809-d946-4451-95c1-5e22011ed208,0.0038315207028454916
d09441d9-fa67-4c8d-8b5b-76084210c6f4,0.0006328823481860101
76fdf062-d000-435c-8463-70ea672d4185,0.0014006707991903599
d4972ef3-bff2-4adb-a83d-96fc7123a783,3.10418796102869e-05
a061c09a-9bec-4752-85cb-0fccdf1bde44,0.006767557364159844
41b73867-ea88-43c6-a60d-661a4652b7c8,0.0004242438832832817
03e64d71-4799-4de4-bec3-801000e9961e,0.0016868377531381556
0b74b301-dd0b-4ec2-a893-32f9311d8dd4,0.002866042868640613
be6ae23f-d093-4d07-87e7-1fc3af92788e,0.008121873832510248
c046b473-ac34-4d75-bf81-1e0e57e6d6ab,0.014564309722041658
aabc56c0-e44a-4780-aabd-611c26f22179,0.0018087747928640485
55bdf616-0300-4183-8fdd-9b4199a81068,0.002219608507375708
97b392c0-df48-4da1-a148-9af9c9ac8ad9,0.00941688207436322
aa76f396-a73d-4985-b495-c95c1f281f49,0.0005025314946542708
45494c7c-3de2-47ef-900a-a493af82502e,7.582483963935106e-05
620350a1-4790-4b4a-934f-325e6184b6c7,0.0025775980531045715
1ee9eadc-8c39-4ac5-8409-0aa9202148c4,0.003594842883351298
e807b8dc-bdab-41a1-9595-a7956e642d7f,0.0031610645733099775
05751060-24bd-4c17-b728-3bc110802ee7,0.0022327806835379374
25a08dae-829f-4c69-a681-92b1e2e55be0,0.027132071610152894
a1e299b3-9766-438b-a6ac-a1bce3f67a0d,0.0024774063015253816
e51dacac-b871-4a6c-b15f-6a636784258e,0.002718934119671477
6ce41f10-35a7-4b88-9a9c-7cc88f82dd6a,0.0005185545118299322
fb3c61fc-9071-4886-827e-c771d92ea030,0.0020816821120679227
b7cab78a-6716-4159-8657-3018fea69c58,0.007123990661392502
52bcfceb-b832-4c7e-a048-1e0d4dcda8a6,3.3427597730902626e-05
9873c816-5584-4183-86fd-f4cc6827de8b,0.0003851134089764968
0b0b95cd-c04d-42a9-abf9-c1481147bf40,0.001913798692273372
232c09a0-6fe1-4599-81be-276583b915cb,0.0006853177123605804
dd6c14fd-e91e-4c74-a3f8-2c1622ab764c,0.00221722578221511
08e30dd6-430e-4bae-8e1a-7247f41b7aed,0.0017518723422309762
96ad713e-f892-4d50-9d5e-dc560d03694a,0.0014566789393272556
b00544e3-6fcb-4c33-b029-3fef77b96e1e,0.0002499854567931031
17b1c3d0-ed75-4b4b-b216-afbba7b1d3cc,0.000891060173037814
25163c16-968b-4aa0-89ea-8b9a301f763a,0.1065051267231886
006be28a-154a-4f50-8c4f-ba32e3607e72,0.0009452590701666042
3b274705-f505-4dd9-a46d-b1161d3366a9,0.000592019345753242
0ac2491a-de2b-4acb-b33b-b6edcd3c406e,1.1200712732880777e-05
adff54e9-c954-4a33-8e7e-b4e914e89245,0.012370076056325851
75de65e9-9d39-4df2-9f92-ef231b906fd2,0.002260994387108381
cfa718f4-9e6c-4f42-a08d-01ea5d6a3e9b,0.004646415446320704
12615ff1-0e28-4483-9e8b-75b6ff299b39,0.014401615259334208
7f026ad3-0d47-41ed-b869-d6471208318d,0.0018208033214184571
2f064cd5-1a44-4744-a12f-2348498d4dc7,0.08135707169476722
0f9138cf-ff1c-48ac-89c5-7eaaab1cd6b9,0.000210465121422917
89ae1093-9864-46c3-bb8e-68832902e7f1,0.00045285917389914146
ccd7992f-74c1-4b2f-92ba-3a1fea67c20a,6.66997830645958e-05
e9c39a29-25fb-44cd-9acc-673b64f49b71,0.002105144670777235
a18f31e4-d696-4367-adb4-8fa5eff358c4,0.004211846857507429
53c0386d-1e0d-4501-b3ca-0f32a21bc0b8,0.0053990413972258705
001b4e6e-98f2-4d17-9715-b7c74e190896,0.0048301572012796985
e8d9a740-9c64-41d4-a978-09d934739709,0.004543159355998108
fd37941c-c7ea-4004-b63f-851e267f7533,0.005721780948717309
ba4b9722-ba87-4ee0-8ca6-5f1714eb5a75,0.0004875679089320783
20760737-dc43-4042-9a44-8a71ccc5d7fc,0.0030913868959861666
f2acaee0-a6ea-40af-aaa4-bb4b79149754,0.0030751557625981196
55a3a3ae-b106-4ed5-82ca-53472509de28,0.000983646165641607
10eecd7b-38a3-441b-b1d3-c763d6d013bc,0.031047386750762514
40e86753-f640-409c-b593-5bcb06652fa1,3.897448028566878e-05
c918e269-2416-43ea-80c7-729f4634f200,0.0005826008272319865
d54ede57-d7d3-4aa9-b1b4-248c396afae6,0.04984695408086633
eeda2bce-2e32-4647-8a44-64efb5dd387d,0.004046422442027326
557a6dfb-6f20-4bf0-8097-a45d0fdbfec4,0.0015644599204335606
fefdf564-7956-4b46-8e14-c45732618a9c,0.002004591791085245
af13342b-00c3-474a-9230-0c33e72b1725,0.0018862677173122572
7501d7fe-ac98-4993-8095-be2de5ca757c,0.011401747523582653
0d6ac429-83bb-42e9-8139-0d96ac8eb5b0,0.0006900125967898487
7d21b7da-e066-4409-b114-5299568ebb5d,0.003318533921344888
dad42cd3-51a1-4b1e-be23-620fb0affe6e,0.0021751675441660638
b411823c-dbdc-41d7-859c-d1b7aea52c4d,0.00464624128994751
145e9277-97bb-4eb1-a389-2dd49bfb5c6b,0.007954585005857736
53bba369-4a16-45cb-a186-76a0a7d2238d,0.007750035080693971
fd9b6a1f-10ef-4e74-95c5-3b92ed23393b,0.00026518254514603415
306978cb-87b5-4260-ac07-7391f91cf9d4,0.009516405697982308
00c68c4e-7cb0-4c24-93e5-755998a2e2fc,7.819242200014655e-05
11cff84f-1e54-4432-846d-a84ffa6d58b7,0.003736252251655179
6db309e4-a428-45d1-86b5-6f87701adb6f,0.004485303577398534
889a87db-5b4d-4be7-b2d8-6755ff56c425,0.0007806583187610766
da42a947-8ecf-4b62-ac69-6fdaab90d806,0.0242570763585905
ff418786-32b4-46e6-8b15-3f78ab62c93b,0.0013107300556632754
16f78d25-4fa9-4d5c-9078-e8f609fd6e67,3.671034854964046e-06
4cec976d-ec10-43c3-9d4a-e811fde7d01f,0.020025409686556497
c38d0a87-8f7e-4c31-9cd7-723344a47d34,0.0028495182802580187
8b9ef380-c175-4dde-a1f0-9f28af6d63dc,0.003224672247902354
afcfc043-f2dc-4b80-b6e9-4d8d57d544db,0.011075654835711336
6a9ad385-5a32-41bf-946d-f011523fc628,0.00930073646269534
bfcadf5a-55fd-456a-83d1-13470bb41755,0.009599842425238661
05911d66-518c-40d7-8426-2dfc05f7c714,8.23234388702719e-09
a54553d5-9fdb-426e-8d40-261aa11ca53e,0.0008318386951041576
80059569-b5c4-4090-a91b-615a0b01cb2a,2.2350421449659418e-09
68a7aec8-06c2-411e-9c62-27940592bda0,0.004053147311459255
7cd26d9f-aa38-4a72-a149-f55dd02e11e3,0.002348052136371556
58cace67-964e-4506-a266-290b86898383,0.00020051031287785225
30098dfd-4aa2-45f9-876c-6f3627baaa1f,0.009595664762033348
ebd28de0-9acf-4f8d-b944-d46e71f4bf9e,8.852917497675569e-05
3fda0af6-38a1-469c-9b65-0c5543bce8e9,0.00045741139327157905
4f45f2ad-177c-4a6c-bd28-5eadd4b6eef8,1.9227209388038453e-07
1df84ffc-0bc3-4490-b25c-16b803553b92,0.0001454191484530423
85f704ad-fa4e-418d-858c-cb6f3a9ffe06,0.0038762430727437547
b56d757b-4c87-4453-8614-e797b7405b05,3.31349830395555e-05
fb24af7c-e3f7-474e-8dc4-85b4546d66e1,0.005625782805578922
98e1636e-963a-4425-8c5d-aba566671211,1.6061750700553944e-07
e450d48a-c813-4890-9478-6072e4ff7a07,0.002061184590705607
578076be-f5ec-437e-8b57-8e6365d9cd76,0.0028773495734989983
d3fa16cc-5a6e-4ecb-9eba-e822ea9be16f,0.010010715307447626
704c66ff-b895-4eb7-a962-3d20ab98d2a8,0.005075337870612083
eab7d20a-7923-499d-b019-5fafec639fce,0.004932571342182088
ff406ded-4beb-42c4-bcbc-86fea2eaa85a,0.001561459191756135
f3aa7728-2d23-41da-88ab-eb700d03891b,0.001975913137991653
85af9134-ca55-4081-8cd3-424e1244a135,0.002186855167134668
b82f6a66-05e6-43b9-b971-33dae74482d1,0.018592281113884883
f6bf215d-2512-475d-92e1-9a66d58e7fc4,0.00021322221376157346
c3a440fe-a90d-4357-b75e-d7774036f8de,0.007215213904563897
5e502165-c8bd-4526-8548-6a6803325eca,0.0008898543119324532
b01bf24e-c16b-4f17-a513-98a50670102e,0.014071012452860701
3785342e-f71a-4ca2-a7fa-d327a15ce11b,0.006748289258437018
189ce230-58ac-41c6-9376-2b74e0af5a75,0.005740615234519261
18ad1f22-5e04-420a-bfd1-6f58751fc01f,0.0016176348296453788
f00c4adc-6ea1-4e41-a0d7-ce5a507a6efd,0.010465670245982604
f81051d7-0d05-468b-adba-815982e2fdb3,0.0022984145904486005
291b937a-4fd9-441f-9fd5-9f3bed7434eb,0.00021991849413669667
584118aa-ec28-4a6a-8df5-e794cea47c7e,0.009368555256067482
bd1f292b-cea6-4023-a76a-44b8d27e8bfe,0.0012539206543463908
d0a85a19-a06b-4ae3-ab1e-cc01bf0a7ee3,0.017067018841343404
1f80cdb2-c9b2-44f1-968b-07bbf6231d93,0.0007884553659164437
62e9a690-1c2c-4cae-bdbf-6bcb46a704cb,0.0004811156006810901
209b787f-adde-4144-acb2-0f5ef1899e85,0.0011973157384845608
2703824f-26ac-4f1b-9144-7077e9586006,0.005316256399263026
6a43ddc4-48ae-4a79-a054-961633f3ec03,8.003862260672939e-05
d2e6e078-6ab6-4bae-8956-0e1b45deefbe,0.00156116630938872
3d2ce95f-b57c-4e98-bac8-d248731f6dac,0.01710252816320383
d5eb6ff7-718b-407d-a9fe-ea24070464a5,0.005218863973904084
07dbc8ea-9623-41c1-b1d5-050f153d4907,0.0021387205286637887
33762c06-0bb2-42b0-9610-dc803e0db815,0.015353180167713696
15dd19ad-804e-4047-8099-b1ed279a65c6,0.07616777440952298
cfda2e9f-a0f3-4ae7-9e87-1dcacda10ee7,0.000989103839209304
9a260670-2da8-464e-9e9f-d6f9ba98c0e4,0.00312453196680535
037fdd71-d4d0-4721-af0f-b9b91cc705c1,0.004118504169997373
17697eb3-45a7-4355-a270-8a3c6cb75628,0.005624857739658558
1cb9eff5-94a1-490f-8b78-25222303ab7c,0.009696744402840813
93431127-94c5-4cca-adc1-964192ba7d4c,0.0017308868094990677
502653f4-499b-4a3e-b890-3ecb1277d844,0.07207262714603724
de6ebfb7-2813-44c4-b179-e4bdcb8218a8,4.425368152950507e-05
09030e0f-a5ae-4082-a24c-57c644e1be71,0.00015994192141729758
8075ae7e-9fa7-4ee1-900b-55da401f25ed,0.012368650170059248
a3f04d8d-eff7-45da-97b7-3e20cc7abb60,6.984946197692289e-12
8ef36a53-927b-4444-b8ae-1c8cd56fb8e4,0.0013870072244952425
b9947cc7-2174-4a71-a7be-c30d73081706,0.006331213456029938
627bf841-1494-4f06-8236-edd303190a4f,0.0023974666407200447
59202a72-afc2-40ec-9338-a57f258c68ff,0.008500309907326531
471b3ea6-e7a0-4623-9a0f-5efe32d28baa,0.0008197609819409189
8a0a8162-e06a-43d5-b063-37bfcbb3480f,0.0037585406778088823
9ffa8e81-9e6f-4941-a94d-ee95451a9663,0.0018076740942245455
8d9b96e9-f3f0-4d1f-ac2c-8f80876d39f8,7.678362602372694e-09
32fe620a-12b4-4ed5-b474-88c20b4bd463,0.001472223602030217
ce6c7c20-9f82-49f2-9172-57b6d5ddfb44,0.0016022932170043469
8d24ee61-58dc-48ff-8904-6e6d00d5273a,0.0017937478321999305
3d60bbf5-336c-4371-8b31-0a0e331bf014,0.020160392455112884
dd367d49-cfb4-40ac-81fe-3f1f3ca83c93,0.002211447252484411
1442215a-6f15-4179-93e0-6202a20fcf6f,0.003036591878925062
09cb5fef-f652-4c12-bb73-742848a2a061,0.0017959244800908
7bfab5d5-981c-4428-84f6-86474c7285ba,3.8148978554738776e-07
0ec4b645-ae17-451f-96bd-6133a884f3e1,0.0010104908288284514
6ec79a60-5736-412b-be3e-a7d7fdbe1e17,0.002409335219791557
42b4e584-d8f5-4fef-aff5-c334121eb2bd,0.0045553624240594
0cb2740c-1efa-44d8-83b0-3bc5e813180e,0.004132284973717713
f7a130bb-6520-4d04-9baf-0baddf0653d6,0.007353831292082737
88f3368d-1113-4721-a575-edf068329c09,3.730862618265118e-11
aa99da23-7811-45ea-9e51-205bf2a10235,0.003523941640751209
bfc72982-a61d-45e8-ad0c-7b2e54ec3103,0.0026342332977681874
6ec21935-58e3-4a4c-8dcd-d749901e6d90,0.0025035483760552186
cdb87158-9745-466d-867e-3f10a7ea6a70,0.0032228969293570642
a4961874-264f-43e9-9e93-17a553401306,0.0007703307319098853
